Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"UserService.java",1,1,2,1,8,2,6,0,,,,1,0,1,,15,15,2,15,,0,0,0,15,,179,52,119,49,57,8,,,,67,90,46,44,,,,,,5,5,6,1,,,1,,,0.07,22,22,23,15
File,"UserShortPasswordException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,12,2,7,4,1,3,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,0.43,1,1,1,1
File,"UserWithoutPermissionException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,12,2,7,4,1,3,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,0.43,1,1,1,1
File,"UtilConstants.java",0,0,0,0,0,0,0,0,,,,1,0,51,,0,0,0,0,,0,0,0,0,,119,32,54,53,51,33,,,,52,53,53,0,,,,,,0,0,0,0,,,0,,,0.61,0,0,0,0
File,"Utils.java",1,1,1,1,3,0,3,0,,,,1,4,0,,4,0,0,4,,0,0,0,4,,28,6,19,10,4,3,,,,9,14,10,4,,,,,,1,1,1,1,,,0,,,0.16,4,4,4,4
File,"WrongIdParameterException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,12,2,7,4,1,3,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,0.43,1,1,1,1
Package,"br",0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
Package,"br.com",0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
Package,"br.com.meyer",2,2,3,1,16,1,13,0,,,,3,2,1,3,,4,3,6,,0,3,0,3,,200,39,144,54,88,23,,,,88,102,51,51,,,,,,8,6,9,1,,,3,,,0.16,17,15,18,6
Public Class,"br.com.meyer.App",3,2,3,1,18,2,15,0,1,24,0,,2,1,,,3,1,5,17,0,3,0,2,,132,28,101,17,83,8,,,,55,66,16,50,,,,,,8,6,9,1,,1,3,,100,0.08,16,14,17,5
Private Method,"br.com.meyer.App.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,0,11,1,10,3,0,3,4,0,4,3,3,3,1,3,,,,,0,,0,0,,0.08,,,,
Private Method,"br.com.meyer.App.(lambda_expr_2)",,,,,,,,,,,,,,,,,,,,,,,,,3,18,2,16,3,15,0,14,2,0,8,9,3,6,2,2,2,1,1,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.App.(lambda_expr_3)",,,,,,,,,,,,,,,,,,,,,,,,,2,12,2,10,2,8,0,8,2,0,5,6,2,4,2,2,2,1,1,,,,,0,,0,0,,0.00,,,,
Public Static Method,"br.com.meyer.App.authenticate",,,,,,,,,,,,,,,,,,,,,,,,,5,44,7,37,8,29,0,14,9,1,19,25,7,18,8,6,9,1,7,,,,,0,,3,0,,0.00,,,,
Public Static Method,"br.com.meyer.App.main",,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,,,,
Public Class,"br.com.meyer.AppTest",1,1,1,1,5,0,5,0,1,1,0,,0,0,,,1,0,1,14,0,0,0,1,,10,2,7,2,3,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.14,1,1,1,1
Public Method,"br.com.meyer.AppTest.index",,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.BaseTest",0,0,0,0,0,0,0,0,1,1,8,,0,0,,,0,2,0,13,0,0,0,0,,19,3,6,5,2,11,,,,2,3,3,0,,,,,,0,0,0,0,,1,0,,0,1.83,0,0,0,0
Package,"br.com.meyer.controller",1,1,1,1,9,1,7,0,,,,12,0,0,12,,202,26,202,,0,0,0,202,,3760,734,2706,1419,1623,364,,,,1179,1421,932,489,,,,,,5,5,5,1,,,3,,,0.13,352,352,352,331
Public Class,"br.com.meyer.controller.ClientController",1,1,1,1,11,0,5,5,1,12,0,,0,0,,,12,2,12,24,0,0,0,12,,179,24,92,54,34,65,,,,30,46,27,19,,,,,,3,3,3,1,,0,1,,50,0.71,15,15,15,12
Public Method,"br.com.meyer.controller.ClientController.activateClient",,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,4,2,2,6,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.50,,,,
Public Method,"br.com.meyer.controller.ClientController.createClient",,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,4,2,2,8,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,2.00,,,,
Public Method,"br.com.meyer.controller.ClientController.createClientFromAlterdata",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientController.getAddress",,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,4,2,2,6,5,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.50,,,,
Public Method,"br.com.meyer.controller.ClientController.getCNPJData",,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,5,1,6,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.13,,,,
Public Method,"br.com.meyer.controller.ClientController.listClients",,,,,,,,,,,,,,,,,,,,,,,,,5,28,1,16,5,7,11,7,3,0,5,8,2,6,3,3,3,1,2,,,,,0,,1,0,,0.69,,,,
Public Method,"br.com.meyer.controller.ClientController.removeClient",,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,4,2,2,6,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.50,,,,
Public Method,"br.com.meyer.controller.ClientController.retrieveClient",,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,4,2,2,6,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.50,,,,
Public Method,"br.com.meyer.controller.ClientController.retrieveClients",,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,4,2,2,11,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,2.75,,,,
Public Method,"br.com.meyer.controller.ClientController.retrieveDevicesByModelOfClient",,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientController.retrieveModelsByClient",,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientController.updateClient",,,,,,,,,,,,,,,,,,,,,,,,,4,12,1,4,2,2,7,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.75,,,,
Public Class,"br.com.meyer.controller.ClientControllerTest",1,1,1,1,15,2,13,0,1,16,0,,0,0,,,16,2,16,29,0,0,0,16,,297,65,228,94,176,7,,,,82,99,58,41,,,,,,1,1,1,1,,2,0,,43,0.03,16,16,16,16
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldActivateClient",,,,,,,,,,,,,,,,,,,,,,,,,4,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldActivateClient.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldCreateClient",,,,,,,,,,,,,,,,,,,,,,,,,4,33,7,26,9,24,0,14,1,0,11,12,7,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldCreateClient.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,0,3,0,7,1,0,2,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldCreateClientContact",,,,,,,,,,,,,,,,,,,,,,,,,6,23,6,17,7,14,0,15,1,0,8,9,5,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldCreateClientContact.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldGetAddress",,,,,,,,,,,,,,,,,,,,,,,,,1,10,2,8,3,6,0,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldGetAddress.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldGetCNPJData",,,,,,,,,,,,,,,,,,,,,,,,,1,11,2,8,3,6,1,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.13,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldGetCNPJData.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldListAllClients",,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,11,4,9,0,5,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldListAllClients.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,0,3,0,7,1,0,2,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldListAllClientsWithStatus",,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,11,4,9,0,5,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldListAllClientsWithStatus.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,0,3,0,7,1,0,2,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldListClientsByStatus",,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldListClientsByStatus.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldListClientsByText",,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldListClientsByText.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldListClientsByTextWithStatus",,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldListClientsByTextWithStatus.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldRemoveClient",,,,,,,,,,,,,,,,,,,,,,,,,4,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldRemoveClient.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldRemoveClientContact",,,,,,,,,,,,,,,,,,,,,,,,,5,20,5,15,6,12,0,13,1,0,6,7,4,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldRemoveClientContact.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldRetrieveClient",,,,,,,,,,,,,,,,,,,,,,,,,4,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldRetrieveClient.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldRetrieveClientsByDocument",,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldRetrieveClientsByDocument.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,5,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldRetrieveModelsByClient",,,,,,,,,,,,,,,,,,,,,,,,,4,13,2,11,4,9,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldRetrieveModelsByClient.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,5,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ClientControllerTest.shouldUpdateClient",,,,,,,,,,,,,,,,,,,,,,,,,5,35,4,31,7,29,0,13,1,0,7,8,5,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ClientControllerTest.shouldUpdateClient.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.controller.ContractController",1,1,1,1,14,2,8,3,1,17,0,,0,0,,,13,2,13,25,0,0,0,13,,240,44,142,79,61,54,,,,45,63,31,32,,,,,,5,5,5,1,,0,1,,50,0.38,17,17,17,13
Public Method,"br.com.meyer.controller.ContractController.activateContract",,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,4,2,2,6,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.50,,,,
Public Method,"br.com.meyer.controller.ContractController.addAmendment",,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,5,3,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractController.createContract",,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,5,3,2,6,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.20,,,,
Public Method,"br.com.meyer.controller.ContractController.deleteContract",,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,4,2,2,6,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.50,,,,
Public Method,"br.com.meyer.controller.ContractController.editContract",,,,,,,,,,,,,,,,,,,,,,,,,4,13,1,5,3,2,7,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.40,,,,
Public Method,"br.com.meyer.controller.ContractController.extendContract",,,,,,,,,,,,,,,,,,,,,,,,,4,7,2,5,3,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractController.getContractExtensions",,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,5,3,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractController.getContractWithdrawList",,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,3,4,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractController.listContractHistory",,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractController.listContracts",,,,,,,,,,,,,,,,,,,,,,,,,17,91,15,56,19,34,20,13,5,1,19,24,4,20,5,5,5,1,4,,,,,0,,1,0,,0.36,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_10)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_2)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_3)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_4)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_5)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_6)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_7)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_8)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractController.listContracts.(lambda_expr_9)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractController.retrieveClientsByModel",,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractController.retrieveContract",,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,4,2,2,6,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.50,,,,
Public Method,"br.com.meyer.controller.ContractController.retrieveContracts",,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.controller.ContractControllerTest",1,1,1,1,16,2,13,0,1,26,0,,0,0,,,28,3,28,41,0,0,0,28,,541,111,405,172,317,33,,,,158,191,116,75,,,,,,3,3,3,1,,2,2,,58,0.08,30,30,30,28
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldActivateContract",,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldActivateContract.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,7,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldAddContractAmendment",,,,,,,,,,,,,,,,,,,,,,,,,6,22,4,18,8,16,0,12,1,0,10,11,7,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldAddContractAmendment.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldAddModelToContractCounter",,,,,,,,,,,,,,,,,,,,,,,,,7,25,6,19,8,17,0,15,1,0,11,12,7,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldAddModelToContractCounter.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,0,3,0,7,1,0,2,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldCreateContract",,,,,,,,,,,,,,,,,,,,,,,,,11,44,9,35,13,33,0,25,1,0,17,18,11,7,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldCreateContract.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,3,0,7,1,0,2,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldDeleteContract",,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,10,4,8,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldDeleteContract.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,7,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldEditContract",,,,,,,,,,,,,,,,,,,,,,,,,5,19,3,16,6,14,0,11,1,0,6,7,4,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldEditContract.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,0,3,0,8,1,0,2,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldEditModelToContractCounter",,,,,,,,,,,,,,,,,,,,,,,,,5,25,5,19,5,15,1,12,3,0,6,11,6,5,3,3,3,1,0,,,,,0,,2,0,,0.05,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldEditModelToContractCounter.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,0,3,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldExtendContractDeadline",,,,,,,,,,,,,,,,,,,,,,,,,3,18,3,15,6,13,0,8,1,0,7,8,5,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldExtendContractDeadline.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldGetContractExtensions",,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,11,4,9,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldGetContractExtensions.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,6,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldListAvailableDevicesByModel",,,,,,,,,,,,,,,,,,,,,,,,,4,13,2,11,4,9,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldListAvailableDevicesByModel.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,7,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldListContracts",,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,11,4,9,0,5,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.controller.ContractControllerTest.shouldListContracts.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,0,3,0,8,1,0,2,2,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.controller.ContractControllerTest.shouldListContractsByAdvancedSearch",,,,,,,,,,,,,,,,,,,,,,,,,3,14,2,12,4,10,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
